Entity_Name,Entity_Type,Year,Quarter,registeredUser,State
194401,Pincode,2019,1,1998,ladakh
194103,Pincode,2019,1,1938,ladakh
194102,Pincode,2019,1,1275,ladakh
194105,Pincode,2019,1,1020,ladakh
194106,Pincode,2019,1,902,ladakh
194703,Pincode,2019,1,788,ladakh
leh ladakh,District,2019,1,23891,ladakh
kargil,District,2019,1,5758,ladakh
194104,Pincode,2019,4,9875,ladakh
194101,Pincode,2019,4,8791,ladakh
194201,Pincode,2019,4,6838,ladakh
194107,Pincode,2019,4,3321,ladakh
194401,Pincode,2019,4,2945,ladakh
194103,Pincode,2019,4,2850,ladakh
194102,Pincode,2019,4,1873,ladakh
194105,Pincode,2019,4,1501,ladakh
194106,Pincode,2019,4,1304,ladakh
194703,Pincode,2019,4,1054,ladakh
leh ladakh,District,2019,4,34770,ladakh
kargil,District,2019,4,8338,ladakh
194104,Pincode,2021,3,17813,ladakh
194101,Pincode,2021,3,15772,ladakh
194201,Pincode,2021,3,12397,ladakh
194103,Pincode,2021,3,6415,ladakh
194107,Pincode,2021,3,5819,ladakh
194401,Pincode,2021,3,5438,ladakh
194102,Pincode,2021,3,3811,ladakh
194105,Pincode,2021,3,3389,ladakh
194106,Pincode,2021,3,2243,ladakh
194109,Pincode,2021,3,2193,ladakh
leh ladakh,District,2021,3,62633,ladakh
kargil,District,2021,3,18577,ladakh
194104,Pincode,2021,2,16585,ladakh
194101,Pincode,2021,2,14606,ladakh
194201,Pincode,2021,2,11446,ladakh
194103,Pincode,2021,2,5935,ladakh
194107,Pincode,2021,2,5397,ladakh
194401,Pincode,2021,2,4964,ladakh
194102,Pincode,2021,2,3499,ladakh
194105,Pincode,2021,2,3111,ladakh
194106,Pincode,2021,2,2070,ladakh
194109,Pincode,2021,2,1998,ladakh
leh ladakh,District,2021,2,57971,ladakh
kargil,District,2021,2,17077,ladakh
194104,Pincode,2021,1,15511,ladakh
194101,Pincode,2021,1,13620,ladakh
194201,Pincode,2021,1,10674,ladakh
194103,Pincode,2021,1,5484,ladakh
194107,Pincode,2021,1,5026,ladakh
194401,Pincode,2021,1,4631,ladakh
194102,Pincode,2021,1,3256,ladakh
194105,Pincode,2021,1,2886,ladakh
194106,Pincode,2021,1,1933,ladakh
194109,Pincode,2021,1,1854,ladakh
leh ladakh,District,2021,1,54095,ladakh
kargil,District,2021,1,15824,ladakh
194104,Pincode,2021,4,19007,ladakh
194101,Pincode,2021,4,16834,ladakh
194201,Pincode,2021,4,13309,ladakh
194103,Pincode,2021,4,6889,ladakh
194107,Pincode,2021,4,6240,ladakh
194401,Pincode,2021,4,5862,ladakh
194102,Pincode,2021,4,4093,ladakh
194105,Pincode,2021,4,3639,ladakh
194106,Pincode,2021,4,2420,ladakh
194109,Pincode,2021,4,2397,ladakh
leh ladakh,District,2021,4,67049,ladakh
kargil,District,2021,4,20008,ladakh
682042,Pincode,2018,3,10303,kerala
682024,Pincode,2018,3,8834,kerala
695001,Pincode,2018,3,8200,kerala
682025,Pincode,2018,3,7465,kerala
682020,Pincode,2018,3,7403,kerala
682035,Pincode,2018,3,6581,kerala
682032,Pincode,2018,3,6579,kerala
673032,Pincode,2018,3,6247,kerala
682301,Pincode,2018,3,5932,kerala
673016,Pincode,2018,3,5432,kerala
ernakulam,District,2018,3,263779,kerala
thiruvananthapuram,District,2018,3,147475,kerala
kozhikode,District,2018,3,136469,kerala
malappuram,District,2018,3,134338,kerala
thrissur,District,2018,3,115170,kerala
kannur,District,2018,3,91537,kerala
palakkad,District,2018,3,91071,kerala
kottayam,District,2018,3,77331,kerala
kollam,District,2018,3,77192,kerala
alappuzha,District,2018,3,71052,kerala
682042,Pincode,2018,2,8512,kerala
682024,Pincode,2018,2,7234,kerala
695001,Pincode,2018,2,6380,kerala
682025,Pincode,2018,2,6000,kerala
682020,Pincode,2018,2,5919,kerala
682035,Pincode,2018,2,5368,kerala
682032,Pincode,2018,2,5259,kerala
673032,Pincode,2018,2,5180,kerala
682301,Pincode,2018,2,4777,kerala
673016,Pincode,2018,2,4453,kerala
ernakulam,District,2018,2,211942,kerala
thiruvananthapuram,District,2018,2,115732,kerala
malappuram,District,2018,2,110526,kerala
kozhikode,District,2018,2,110167,kerala
thrissur,District,2018,2,91046,kerala
kannur,District,2018,2,72388,kerala
palakkad,District,2018,2,71303,kerala
kottayam,District,2018,2,60088,kerala
kollam,District,2018,2,59777,kerala
alappuzha,District,2018,2,54864,kerala
682042,Pincode,2018,1,6594,kerala
682024,Pincode,2018,1,5559,kerala
695001,Pincode,2018,1,4654,kerala
682025,Pincode,2018,1,4572,kerala
682020,Pincode,2018,1,4402,kerala
682035,Pincode,2018,1,4009,kerala
673032,Pincode,2018,1,3987,kerala
682032,Pincode,2018,1,3908,kerala
682301,Pincode,2018,1,3613,kerala
673016,Pincode,2018,1,3347,kerala
ernakulam,District,2018,1,159188,kerala
malappuram,District,2018,1,86063,kerala
kozhikode,District,2018,1,83422,kerala
thiruvananthapuram,District,2018,1,81846,kerala
thrissur,District,2018,1,67247,kerala
kannur,District,2018,1,54093,kerala
palakkad,District,2018,1,51507,kerala
kottayam,District,2018,1,43142,kerala
kollam,District,2018,1,41946,kerala
alappuzha,District,2018,1,39275,kerala
682042,Pincode,2018,4,13083,kerala
682024,Pincode,2018,4,11303,kerala
695001,Pincode,2018,4,10807,kerala
682025,Pincode,2018,4,9628,kerala
682020,Pincode,2018,4,9576,kerala
682032,Pincode,2018,4,8669,kerala
682035,Pincode,2018,4,8594,kerala
673032,Pincode,2018,4,8058,kerala
682301,Pincode,2018,4,7732,kerala
673004,Pincode,2018,4,6853,kerala
ernakulam,District,2018,4,341257,kerala
thiruvananthapuram,District,2018,4,194677,kerala
kozhikode,District,2018,4,176204,kerala
malappuram,District,2018,4,172300,kerala
thrissur,District,2018,4,151138,kerala
palakkad,District,2018,4,118587,kerala
kannur,District,2018,4,117999,kerala
kollam,District,2018,4,102686,kerala
kottayam,District,2018,4,100756,kerala
alappuzha,District,2018,4,93494,kerala
682042,Pincode,2023,2,54820,kerala
695001,Pincode,2023,2,54455,kerala
682024,Pincode,2023,2,50392,kerala
682025,Pincode,2023,2,46400,kerala
682020,Pincode,2023,2,44692,kerala
670645,Pincode,2023,2,43529,kerala
682035,Pincode,2023,2,41999,kerala
673592,Pincode,2023,2,40332,kerala
682301,Pincode,2023,2,39558,kerala
682032,Pincode,2023,2,39475,kerala
ernakulam,District,2023,2,1826879,kerala
thiruvananthapuram,District,2023,2,1241042,kerala
kozhikode,District,2023,2,1102669,kerala
malappuram,District,2023,2,1082848,kerala
thrissur,District,2023,2,963142,kerala
kannur,District,2023,2,798378,kerala
kollam,District,2023,2,786161,kerala
palakkad,District,2023,2,777224,kerala
alappuzha,District,2023,2,675625,kerala
kottayam,District,2023,2,635322,kerala
682042,Pincode,2023,1,52947,kerala
695001,Pincode,2023,1,52622,kerala
682024,Pincode,2023,1,48663,kerala
682025,Pincode,2023,1,44808,kerala
682020,Pincode,2023,1,43203,kerala
670645,Pincode,2023,1,41939,kerala
682035,Pincode,2023,1,40564,kerala
673592,Pincode,2023,1,38815,kerala
682301,Pincode,2023,1,38160,kerala
682032,Pincode,2023,1,38133,kerala
ernakulam,District,2023,1,1760620,kerala
thiruvananthapuram,District,2023,1,1196164,kerala
kozhikode,District,2023,1,1063764,kerala
malappuram,District,2023,1,1043945,kerala
thrissur,District,2023,1,927648,kerala
kannur,District,2023,1,769407,kerala
kollam,District,2023,1,756282,kerala
palakkad,District,2023,1,747944,kerala
alappuzha,District,2023,1,649660,kerala
kottayam,District,2023,1,611048,kerala
682042,Pincode,2022,3,48385,kerala
695001,Pincode,2022,3,48080,kerala
682024,Pincode,2022,3,44605,kerala
682025,Pincode,2022,3,41047,kerala
682020,Pincode,2022,3,39537,kerala
670645,Pincode,2022,3,38662,kerala
682035,Pincode,2022,3,37065,kerala
673592,Pincode,2022,3,35697,kerala
682032,Pincode,2022,3,34936,kerala
682301,Pincode,2022,3,34880,kerala
ernakulam,District,2022,3,1611052,kerala
thiruvananthapuram,District,2022,3,1095580,kerala
kozhikode,District,2022,3,978992,kerala
malappuram,District,2022,3,961854,kerala
thrissur,District,2022,3,851462,kerala
kannur,District,2022,3,708205,kerala
kollam,District,2022,3,692226,kerala
palakkad,District,2022,3,687131,kerala
alappuzha,District,2022,3,593932,kerala
kottayam,District,2022,3,560099,kerala
682042,Pincode,2022,2,46049,kerala
695001,Pincode,2022,2,45760,kerala
682024,Pincode,2022,2,42517,kerala
682025,Pincode,2022,2,39062,kerala
682020,Pincode,2022,2,37658,kerala
670645,Pincode,2022,2,36777,kerala
682035,Pincode,2022,2,35277,kerala
673592,Pincode,2022,2,33986,kerala
682032,Pincode,2022,2,33271,kerala
682301,Pincode,2022,2,33154,kerala
ernakulam,District,2022,2,1531113,kerala
thiruvananthapuram,District,2022,2,1041643,kerala
kozhikode,District,2022,2,932060,kerala
malappuram,District,2022,2,915204,kerala
thrissur,District,2022,2,808727,kerala
kannur,District,2022,2,673887,kerala
kollam,District,2022,2,657033,kerala
palakkad,District,2022,2,653051,kerala
alappuzha,District,2022,2,563253,kerala
kottayam,District,2022,2,531625,kerala
682042,Pincode,2022,1,43832,kerala
695001,Pincode,2022,1,43506,kerala
682024,Pincode,2022,1,40513,kerala
682025,Pincode,2022,1,37172,kerala
682020,Pincode,2022,1,35790,kerala
670645,Pincode,2022,1,34974,kerala
682035,Pincode,2022,1,33556,kerala
673592,Pincode,2022,1,32286,kerala
682032,Pincode,2022,1,31679,kerala
682301,Pincode,2022,1,31551,kerala
ernakulam,District,2022,1,1454447,kerala
thiruvananthapuram,District,2022,1,989791,kerala
kozhikode,District,2022,1,887215,kerala
malappuram,District,2022,1,871127,kerala
thrissur,District,2022,1,768604,kerala
kannur,District,2022,1,640842,kerala
kollam,District,2022,1,623472,kerala
palakkad,District,2022,1,620428,kerala
alappuzha,District,2022,1,534116,kerala
kottayam,District,2022,1,504349,kerala
682042,Pincode,2022,4,50726,kerala
695001,Pincode,2022,4,50448,kerala
682024,Pincode,2022,4,46703,kerala
682025,Pincode,2022,4,42979,kerala
682020,Pincode,2022,4,41421,kerala
670645,Pincode,2022,4,40256,kerala
682035,Pincode,2022,4,38857,kerala
673592,Pincode,2022,4,37241,kerala
682032,Pincode,2022,4,36609,kerala
682301,Pincode,2022,4,36567,kerala
ernakulam,District,2022,4,1687311,kerala
thiruvananthapuram,District,2022,4,1146770,kerala
kozhikode,District,2022,4,1022289,kerala
malappuram,District,2022,4,1003617,kerala
thrissur,District,2022,4,889949,kerala
kannur,District,2022,4,738843,kerala
kollam,District,2022,4,724767,kerala
palakkad,District,2022,4,717320,kerala
alappuzha,District,2022,4,622234,kerala
kottayam,District,2022,4,585546,kerala
682042,Pincode,2020,3,28485,kerala
695001,Pincode,2020,3,28191,kerala
682024,Pincode,2020,3,26104,kerala
682025,Pincode,2020,3,23781,kerala
682020,Pincode,2020,3,22893,kerala
682035,Pincode,2020,3,21786,kerala
670645,Pincode,2020,3,21694,kerala
682032,Pincode,2020,3,20470,kerala
673032,Pincode,2020,3,20253,kerala
682301,Pincode,2020,3,20008,kerala
ernakulam,District,2020,3,917356,kerala
thiruvananthapuram,District,2020,3,624681,kerala
kozhikode,District,2020,3,554275,kerala
malappuram,District,2020,3,533108,kerala
thrissur,District,2020,3,479671,kerala
kannur,District,2020,3,400107,kerala
kollam,District,2020,3,385866,kerala
palakkad,District,2020,3,384712,kerala
alappuzha,District,2020,3,330393,kerala
kottayam,District,2020,3,311954,kerala
682042,Pincode,2020,2,25856,kerala
695001,Pincode,2020,2,25442,kerala
682024,Pincode,2020,2,23419,kerala
682025,Pincode,2020,2,21261,kerala
682020,Pincode,2020,2,20457,kerala
682035,Pincode,2020,2,19671,kerala
670645,Pincode,2020,2,18592,kerala
682032,Pincode,2020,2,18399,kerala
673032,Pincode,2020,2,18059,kerala
682301,Pincode,2020,2,17516,kerala
ernakulam,District,2020,2,798771,kerala
thiruvananthapuram,District,2020,2,536574,kerala
kozhikode,District,2020,2,469436,kerala
malappuram,District,2020,2,445757,kerala
thrissur,District,2020,2,403662,kerala
kannur,District,2020,2,338685,kerala
palakkad,District,2020,2,324519,kerala
kollam,District,2020,2,318727,kerala
alappuzha,District,2020,2,274531,kerala
kottayam,District,2020,2,265591,kerala
682042,Pincode,2020,1,24196,kerala
695001,Pincode,2020,1,23318,kerala
682024,Pincode,2020,1,21814,kerala
682025,Pincode,2020,1,19682,kerala
682020,Pincode,2020,1,19029,kerala
682035,Pincode,2020,1,18386,kerala
682032,Pincode,2020,1,17081,kerala
673032,Pincode,2020,1,16527,kerala
682301,Pincode,2020,1,15989,kerala
670645,Pincode,2020,1,15732,kerala
ernakulam,District,2020,1,716945,kerala
thiruvananthapuram,District,2020,1,466301,kerala
kozhikode,District,2020,1,404139,kerala
malappuram,District,2020,1,387405,kerala
thrissur,District,2020,1,349437,kerala
kannur,District,2020,1,282719,kerala
palakkad,District,2020,1,277861,kerala
kollam,District,2020,1,265751,kerala
alappuzha,District,2020,1,235048,kerala
kottayam,District,2020,1,229263,kerala
682042,Pincode,2020,4,31620,kerala
695001,Pincode,2020,4,31411,kerala
682024,Pincode,2020,4,29392,kerala
682025,Pincode,2020,4,26893,kerala
682020,Pincode,2020,4,25856,kerala
670645,Pincode,2020,4,24709,kerala
682035,Pincode,2020,4,24248,kerala
682032,Pincode,2020,4,22958,kerala
673032,Pincode,2020,4,22837,kerala
673592,Pincode,2020,4,22730,kerala
ernakulam,District,2020,4,1039584,kerala
thiruvananthapuram,District,2020,4,708948,kerala
kozhikode,District,2020,4,635320,kerala
malappuram,District,2020,4,619218,kerala
thrissur,District,2020,4,548425,kerala
kannur,District,2020,4,457911,kerala
kollam,District,2020,4,442546,kerala
palakkad,District,2020,4,439597,kerala
alappuzha,District,2020,4,377772,kerala
kottayam,District,2020,4,357079,kerala
682042,Pincode,2019,3,19670,kerala
695001,Pincode,2019,3,18084,kerala
682024,Pincode,2019,3,17413,kerala
682025,Pincode,2019,3,15371,kerala
682020,Pincode,2019,3,15188,kerala
682035,Pincode,2019,3,14451,kerala
682032,Pincode,2019,3,13667,kerala
673032,Pincode,2019,3,12880,kerala
682301,Pincode,2019,3,12671,kerala
673016,Pincode,2019,3,11696,kerala
ernakulam,District,2019,3,553200,kerala
thiruvananthapuram,District,2019,3,340900,kerala
kozhikode,District,2019,3,294333,kerala
malappuram,District,2019,3,282514,kerala
thrissur,District,2019,3,259366,kerala
kannur,District,2019,3,204129,kerala
palakkad,District,2019,3,202761,kerala
kollam,District,2019,3,183743,kerala
kottayam,District,2019,3,169581,kerala
alappuzha,District,2019,3,166845,kerala
682042,Pincode,2019,2,17514,kerala
695001,Pincode,2019,2,15525,kerala
682024,Pincode,2019,2,15397,kerala
682025,Pincode,2019,2,13311,kerala
682020,Pincode,2019,2,13276,kerala
682035,Pincode,2019,2,12409,kerala
682032,Pincode,2019,2,11984,kerala
673032,Pincode,2019,2,11095,kerala
682301,Pincode,2019,2,11074,kerala
673016,Pincode,2019,2,9775,kerala
ernakulam,District,2019,2,479320,kerala
thiruvananthapuram,District,2019,2,288292,kerala
kozhikode,District,2019,2,251348,kerala
malappuram,District,2019,2,243384,kerala
thrissur,District,2019,2,220648,kerala
palakkad,District,2019,2,174037,kerala
kannur,District,2019,2,172894,kerala
kollam,District,2019,2,152841,kerala
kottayam,District,2019,2,145387,kerala
alappuzha,District,2019,2,139046,kerala
682042,Pincode,2019,1,15428,kerala
682024,Pincode,2019,1,13454,kerala
695001,Pincode,2019,1,13156,kerala
682025,Pincode,2019,1,11515,kerala
682020,Pincode,2019,1,11406,kerala
682035,Pincode,2019,1,10441,kerala
682032,Pincode,2019,1,10331,kerala
673032,Pincode,2019,1,9504,kerala
682301,Pincode,2019,1,9471,kerala
673004,Pincode,2019,1,8130,kerala
ernakulam,District,2019,1,409812,kerala
thiruvananthapuram,District,2019,1,239634,kerala
kozhikode,District,2019,1,212403,kerala
malappuram,District,2019,1,206857,kerala
thrissur,District,2019,1,184516,kerala
palakkad,District,2019,1,145211,kerala
kannur,District,2019,1,143289,kerala
kollam,District,2019,1,125697,kerala
kottayam,District,2019,1,121975,kerala
alappuzha,District,2019,1,114882,kerala
682042,Pincode,2019,4,22058,kerala
695001,Pincode,2019,4,20669,kerala
682024,Pincode,2019,4,19609,kerala
682025,Pincode,2019,4,17548,kerala
682020,Pincode,2019,4,17137,kerala
682035,Pincode,2019,4,16535,kerala
682032,Pincode,2019,4,15426,kerala
673032,Pincode,2019,4,14691,kerala
682301,Pincode,2019,4,14302,kerala
673016,Pincode,2019,4,13376,kerala
ernakulam,District,2019,4,633101,kerala
thiruvananthapuram,District,2019,4,400110,kerala
kozhikode,District,2019,4,345534,kerala
malappuram,District,2019,4,333816,kerala
thrissur,District,2019,4,302503,kerala
kannur,District,2019,4,240296,kerala
palakkad,District,2019,4,237650,kerala
kollam,District,2019,4,221687,kerala
alappuzha,District,2019,4,198940,kerala
kottayam,District,2019,4,197540,kerala
682042,Pincode,2021,3,38880,kerala
695001,Pincode,2021,3,38710,kerala
682024,Pincode,2021,3,36108,kerala
682025,Pincode,2021,3,33080,kerala
682020,Pincode,2021,3,31859,kerala
670645,Pincode,2021,3,30931,kerala
682035,Pincode,2021,3,29804,kerala
673592,Pincode,2021,3,28563,kerala
682032,Pincode,2021,3,28166,kerala
673032,Pincode,2021,3,28073,kerala
ernakulam,District,2021,3,1289089,kerala
thiruvananthapuram,District,2021,3,878444,kerala
kozhikode,District,2021,3,789078,kerala
malappuram,District,2021,3,773963,kerala
thrissur,District,2021,3,681187,kerala
kannur,District,2021,3,568613,kerala
kollam,District,2021,3,551267,kerala
palakkad,District,2021,3,548776,kerala
alappuzha,District,2021,3,471228,kerala
kottayam,District,2021,3,445540,kerala
682042,Pincode,2021,2,36378,kerala
695001,Pincode,2021,2,36185,kerala
682024,Pincode,2021,2,33834,kerala
682025,Pincode,2021,2,30965,kerala
682020,Pincode,2021,2,29826,kerala
670645,Pincode,2021,2,28806,kerala
682035,Pincode,2021,2,27927,kerala
673592,Pincode,2021,2,26554,kerala
682032,Pincode,2021,2,26390,kerala
673032,Pincode,2021,2,26355,kerala
ernakulam,District,2021,2,1203623,kerala
thiruvananthapuram,District,2021,2,820485,kerala
kozhikode,District,2021,2,737623,kerala
malappuram,District,2021,2,722597,kerala
thrissur,District,2021,2,635598,kerala
kannur,District,2021,2,530657,kerala
kollam,District,2021,2,513820,kerala
palakkad,District,2021,2,511298,kerala
alappuzha,District,2021,2,438924,kerala
kottayam,District,2021,2,415007,kerala
682042,Pincode,2021,1,34103,kerala
695001,Pincode,2021,1,33913,kerala
682024,Pincode,2021,1,31763,kerala
682025,Pincode,2021,1,29029,kerala
682020,Pincode,2021,1,27924,kerala
670645,Pincode,2021,1,26911,kerala
682035,Pincode,2021,1,26156,kerala
673592,Pincode,2021,1,24788,kerala
673032,Pincode,2021,1,24778,kerala
682032,Pincode,2021,1,24752,kerala
ernakulam,District,2021,1,1126122,kerala
thiruvananthapuram,District,2021,1,767813,kerala
kozhikode,District,2021,1,691148,kerala
malappuram,District,2021,1,676242,kerala
thrissur,District,2021,1,594589,kerala
kannur,District,2021,1,496955,kerala
kollam,District,2021,1,480459,kerala
palakkad,District,2021,1,477868,kerala
alappuzha,District,2021,1,410141,kerala
kottayam,District,2021,1,387696,kerala
682042,Pincode,2021,4,41448,kerala
695001,Pincode,2021,4,41207,kerala
682024,Pincode,2021,4,38351,kerala
682025,Pincode,2021,4,35172,kerala
682020,Pincode,2021,4,33886,kerala
670645,Pincode,2021,4,32968,kerala
682035,Pincode,2021,4,31716,kerala
673592,Pincode,2021,4,30447,kerala
682032,Pincode,2021,4,30009,kerala
673032,Pincode,2021,4,29788,kerala
ernakulam,District,2021,4,1374081,kerala
thiruvananthapuram,District,2021,4,935705,kerala
kozhikode,District,2021,4,839678,kerala
malappuram,District,2021,4,824018,kerala
thrissur,District,2021,4,725878,kerala
kannur,District,2021,4,605576,kerala
kollam,District,2021,4,588254,kerala
palakkad,District,2021,4,585306,kerala
alappuzha,District,2021,4,503589,kerala
kottayam,District,2021,4,475496,kerala
791110,Pincode,2018,3,4872,arunachal-pradesh
791111,Pincode,2018,3,4610,arunachal-pradesh
791113,Pincode,2018,3,3178,arunachal-pradesh
791102,Pincode,2018,3,3077,arunachal-pradesh
790104,Pincode,2018,3,2328,arunachal-pradesh
792103,Pincode,2018,3,2067,arunachal-pradesh
791001,Pincode,2018,3,1907,arunachal-pradesh
792001,Pincode,2018,3,1819,arunachal-pradesh
790116,Pincode,2018,3,1623,arunachal-pradesh
791109,Pincode,2018,3,1612,arunachal-pradesh
papum pare,District,2018,3,16009,arunachal-pradesh
west kameng,District,2018,3,4765,arunachal-pradesh
east siang,District,2018,3,3590,arunachal-pradesh
tawang,District,2018,3,3112,arunachal-pradesh
changlang,District,2018,3,2889,arunachal-pradesh
lohit,District,2018,3,2612,arunachal-pradesh
namsai,District,2018,3,1862,arunachal-pradesh
west siang,District,2018,3,1652,arunachal-pradesh
